LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1
Minnesota,Uptown Market,,Minneapolis,55408,-93.2886,44.95
Minnesota,Village Farmers Market,2614 Hwy 88,St Anthony,55418,0,0
Minnesota,Virginia Farmers Market,"8th St. South, Armory parking lot",Virginia,55792,-92.4008,47.468
Minnesota,Walker Place Farmers Market,3701 Bryant Ave S,Minneapolis,,-93.2856,44.9298
Minnesota,Watertown Farm and Craft Market,State Street and Lewis Ave N,Watertown,55388,-93.8456,44.9654
Minnesota,Watonwan County Farmers Market,City parking lot,St. James,56081,-94.6292,43.984
Minnesota,West Broadway Farmers Market,2101 West Broadway Ave N,Minneapolis,55411,-93.3073,45.0029
Minnesota,Winona Farmers Market,177 Main Street,Winona,55987,-91.6381,44.0524
Minnesota,Woodbury Farmers Market,"Central Park/YMCA lot, Radio Drive",Woodbury,55125,-92.9461,44.9202
Minnesota,Zimmerman Farmers Market,,Zimmerman,55398,-93.59,45.4433
Mississippi,ASUEP Natchez Farmers Market,199 St. Catherine Street,Natchez,39120,-91.4013,31.5589
Mississippi,Bay Saint Louis Main Street Market,Corner of Second and Main Streets,Bay Saint Louis,39520,-89.3286,30.3112
Mississippi,Charles R. Hedgewood Farmers Market,Underneath the I-110 overpass and Howard Avenue,Biloxi,39530,-88.895,30.3976
Mississippi,City of Gulfport Farmers Market,2625 Jones Park Drive,Gulfport,39501,-89.0882,30.3656
Mississippi,CJ's Vegetable Market,"1223 Cecil Shelton, Dr.","Grenada, Ms.",38901,-89.8376,33.7922
Mississippi,Cleveland Farmers Market,215 South St.,Cleveland,38732,-90.7206,33.7427
Mississippi,Corinth Farmers Market,Shiloh Road,Corinth,38834,-88.4963,34.9478
Mississippi,Crystal Springs Farmers Market,West Railroad Avenue,Crystal Springs,39059,-90.3588,31.9872
Mississippi,D'Iberville Farmers Market,10383 Automall Parkway,D'Iberville,39540,-88.9003,30.4341
Mississippi,Downtown Amory Farmers Market,1st Avenue North,Amory,38821,-88.4862,33.987
Mississippi,Downtown Hattiesburg Farmers Market,Town Square Park,Hattiesburg,39401,0,0
Mississippi,Downtown Tupelo Farmers Market,,Tupelo,38801,-88.7044,34.2547
Mississippi,East Jerusalem Fresh Food on the Block Farmers Market,1009 Rebecca Ave.,Hattiesburg,39401,-89.2823,31.3188
Mississippi,Forrest County Farmers Market,Corinne Street,Hattiesburg,39401,0,0
Mississippi,Greater Belhaven Market,Corner of Fortification and Carlise Streets,Jackson,39202,-90.1743,32.3126
Mississippi,Greenville Farmers Market,738 Washington Avenue,"Greenville, MS",38701,-91.0563,33.4087
Mississippi,Henry's Farmers Market,2080 Highway 12 West,Starkville,39759,-88.9476,33.39
Mississippi,Hernando Farmers Market,2535 Highway 51 South,Hernando,38632,-89.9943,34.823
Mississippi,Hitching Lot Farmers Market,2nd Avenue North,Columbus,39701,-88.414,33.4983
Mississippi,Holly Springs Farmers' Market,Memphis Street,Holly Springs,38635,-89.4485,34.7678
Mississippi,Hub City Farmers Market,Bushman Street,Hattiesburg,39401,0,0
Mississippi,Indianola Blues and Farmers Market,Between Front & Church Streets,Indianola,38751,-93.6355,41.3553
Mississippi,Indianola Open Air Market,Second St.,Indianola,38751,-90.6454,33.4496
Mississippi,Jackson County Farmers Market,Jackson County Fair Ground,Pascagoula,39568,-88.8309,30.6404
Mississippi,Leland Farmers Market,North of Old Highway 61 at Highway 82 at 4-way stop,leland,38756,-90.9043,33.3984
Mississippi,Long Beach Farmers Market,126 Jeff Davis Avenue,Long Beach,39560,-89.1511,30.3493
Mississippi,Long Beach Real Food Market,126 Jeff Davis Avenue,Long Beach,39560,-89.1508,30.3492
Mississippi,Magnolia Farmers Market,Downtown Along The Railroad,Magnolia,39652,-90.4587,31.1434
Mississippi,Main Street Farmers Market,Town Square,Ripley,38663,-88.9496,34.7279
Mississippi,McComb Farmers Market,Downtown Parking Garage,McComb,39648,-90.4516,31.2446
Mississippi,Meridian/Lauderdal County Farmers Market,Underpass-Front Street,Meridian,39301,0,0
Mississippi,Mid-Town Farmers Market,,none,,0,0
Mississippi,Mississippi Band of Choctaw Indians - Choctaw Farmers Market,Horticulture Training Facility Blackjack road,Choctaw,39350,0,0
Mississippi,Mississippi Farmers Market,929 High St.,Jackson,39202,-90.1755,32.304
Mississippi,Neshoba County Farmers Market,Highway 16 East,Philadelphia,39350,-89.0836,32.7701
Mississippi,New Albany Farmers Market,112 Fairgrounds Circle,New Albany,38652,-89.0321,34.5116
Mississippi,Noxubee County Farmers Market,Highway 45- North of Macon,Macon,39341,0,0
Mississippi,Ocean Springs Fresh Market,1000 Washington Ave.,Ocean Springs,39564,-88.8274,30.4151
Mississippi,Petal Farmers Market,Relay Park,Petal,39465,0,0
Mississippi,Picayune Farmers Market,Downtown Picayune,Picayune,39466,0,0
Mississippi,Prentiss County Farmers Market,2301 N. Second St.,Booneville,38829,-88.5606,34.6955
Mississippi,Saucier Farmers Market,25950 Old Highway 49,Saucier,39574,-89.1388,30.6633
Mississippi,Southaven Farmers Market,Corner of Highway 51 and Stateline Road,Southaven,38671,-90.0225,34.9918
Mississippi,Square Market,Public Square,Batesville,38606,-89.9521,34.316
Mississippi,Starkville Community Market,,Starkville,39759,-88.8142,33.463
Mississippi,Tate County Farmers Market,North Fleet Drive,Senatobia,38668,-89.9167,34.91
Mississippi,Taylor Farmers' Market,1 Town Square Lane,Taylor,38673,-89.5884,34.2726
Mississippi,The Pass Market,103 Fleitas Ave.,Pass Christian,39571,-89.2393,30.317
Mississippi,Tupelo Farmers Market,South Springs St. at the Railroad,Tupelo,38804,-88.7043,34.2537
Mississippi,Tylertown Farmers Market,116 S Railroad Ave,Tylertown,39667,-90.141,31.1146
Mississippi,Vaiden Farmers Market,Mulberry Street,Vaiden,39176,0,0
Mississippi,Vicksburg Farmers Market,"Corner of Grove & Washington Streets, downtown",Vicksburg,39180,-90.8815,32.3522
Mississippi,Volume Vegetable Produce Farmers Market,"6643 Highway, 178 East",Fulton,38843,-88.3107,34.2547
Mississippi,Water Valley main Street Farmers Market,Railroad Park - Main Street,Water Valley,38965,0,0
Mississippi,Waveland Farmers Market,highway 90,Waveland,39576,-89.3785,30.3056
Mississippi,Webster County Farmers Market,Highway 182,Eupora,39744,0,0
Missouri,10th Street Community Farmers' Market,"Moore Pavillion, 10th & Poplar",Lamar,64759,-94.2748,37.4962
Missouri,Aurora Local Farmers' Market,S. Parkway and business 60,Aurora,65605,-93.7163,36.9704
Missouri,Ava Growers' Market,Center of the Square,Ava,65608,-92.6561,36.9511
Missouri,Bagnell Dam Farmers' Market,"Bagnell Dam Strip, between two churches",Lake Ozark,,-92.6407,38.1983
Missouri,Bannister Federal Complex Farmer's Market,92nd and Troost Avenue,Kansas City,64131-3000,-94.5763,38.9569
Missouri,BCPI Farmers Market,300 & 400 Block of Loop Road,Belton,64012,-94.5325,38.8125
Missouri,Bee Hive Farmers' Market,"Hwy 67 North, Sycamore Plaza behind Orscheln Farm Store in Poplar Bluff",Poplar Bluff,63764,-90.3849,36.7588
Missouri,Belton Farmers Market,300 Block Loop Rd.,Belton,64012,-94.5336,38.8128
Missouri,Bethany Farmers' Market,"Miller St, Orscheln Farm & Home parking lot in Bethany MO",Behtany,64642,-94.0148,40.2652
Missouri,Bloomfield Farmers' Market,704 S Prairie St in Bloomfield MO,Bloomfield,63825,-89.9253,36.8681
Missouri,Blue Springs Farmers Market,11th and Main,Blue Springs,64015,-94.2776,39.0177
Missouri,Bollinger County Farmers' Market,Rt. 34 at the Bollinger County Co-Op,Marble Hill,63764,-89.9795,37.3021
Missouri,Boonslick Farmers' Market,Vine St & Sixth St,Boonsville,65233,-92.7417,38.9739
Missouri,"Boonville Farmers Market, Inc.",1920 Main Street,Boonville,65233,-92.7407,38.9574
Missouri,Briarcliff Farmers Market,Hwy 169 & Briarcliff Pkwy,Kansas City - Briarcliff Village,64116,-94.5958,39.1678
Missouri,Bringing Home Grown to U 1,Mid Rivers Mall,St. Louis,63021,-90.6162,38.7952
Missouri,Bringing Homegrown to U 2,Greenscape Gardens,St. Louis,63021,-90.5542,38.5782
Missouri,Buffalo Farmers' Market,Hunte Pet Center Hwy 65 Buffalo MO,Buffalo,65622,-93.1048,37.6305
Missouri,Buffalo Farmers' Market,,none,,0,0
Missouri,Byrne's Mill Farmers' Market,"Byrnes Mill Park, between High Ridge Blvd & House Springs",Byrne's Mill,63051,-90.5447,38.4206
Missouri,Cabool Area Farmers Market,,Cabool,65689,-92.1011,37.1214
Missouri,Cape Alternative Farmers Market,Capaha Park Shelter #1,Cape Girardeau,63701,-89.5361,37.3124
Missouri,Cape Farmers' Makret,"Plaza Galleria lot, 2001 Independence St",Cape Girardeau,63701,-89.5485,37.3061
Missouri,Carthage Farmers' Market,Downtown square in Carthage MO,Carthage,64836,-94.3565,37.1746
Missouri,Cass County Farmers' Market,"2601 Cantrell Rd, outside Mill Walk Mall in Harrisonville MO",Adrian,64720,-94.3723,38.6595
Missouri,Chadler Hill Farmers Market,"596 Defiance Rd, Chandler Hill Vineyards",Defiance,63341,-90.8044,38.6342
Missouri,Chillicothe Farmers Market,,Chillicothe,64601,-93.5529,39.7941
Missouri,Christian County Farmers' Market,Ozark Community Center lot,Ozark,,-93.2214,37.0246
Missouri,City of Independence Farmers Market,Truman Rd & Liberty St,Independence,64050,-94.4171,39.0938
Missouri,Clark Produce Auction LLC,Hwy Y in Clark MO,Clark,65243,-91.7627,40.3994
Missouri,Clayton Farmer's Market,"8282 Forsyth Blvd, West of Straub's at Topton Way and Maryland Ave.",Clayton,63105,-90.3441,38.6521
Missouri,Clinton Farmers Market,North side of the Downtown Clinton Square,none,,0,0
Missouri,Columbia Farmers Market,1701 West Ash,Columbia,65201,-92.3626,38.9568
Missouri,Columbia Farmers Market,3900 Forum Blvd,Columbia,65203,-92.3536,38.9088
Missouri,Columbia South Farmers Market,"3900 Forum Blvd, Forum Christian Church Parking Lot",Columbia,65205,-92.3525,38.9096
Missouri,Columbia Winter Farmers Market,Indoors at Rockbridge Christian Church,Columbia,65201,-92.3423,38.9163
Missouri,Crystal City Farmers' Market,105 Bailley Rd.,Crystal City,63019,-90.3787,38.2187
Missouri,C-Street Market,321 East Commercial,Springfield,65803,-93.2895,37.2298
Missouri,Downtown Lee's Summit Farmers Market,113 SE Douglas Street,Lee's Summit,64063,-94.3771,38.9143
Missouri,Downtown Sikeston Farmers' Market,American Legion Square,Sikeston,63801,-89.5887,36.8767
Missouri,Eastland Farmers Market,1835 E. Saint Louis Street,Springfield,65802,-93.2595,37.2085
Missouri,Ellisville Farmers' Market,"Kiefer Creek Rd, Bluebird Park in Ellisville MO",Ellisville,63017,-90.5852,38.5861
Missouri,Fair Grove Farmers' Market,Hwy 125 & Main Street,Fair Grove,65648,-93.1512,37.3839
Missouri,Fair Grove Farmers' Market,,none,,0,0
Missouri,Farmers Alliance of Rural Missouri (FARM),Camdenton Sq. at the intersection of Hwy 5 & 54,Camdenton,65020,-92.7985,38.1278
Missouri,Farmers' Market of Grand Court,107th St & Wornall St,Kansas City,64137,-94.5965,38.9345
Missouri,Farmington Farmers Market,Karsch Blvd,Farmington,63640,-90.4146,37.7863
Missouri,Fayette Area Farmers' Market,Downtown square of Fayette MO,Gasalow,65254,-92.8976,39.1601
Missouri,Ferguson Farmers' Market,20 S. Florissant Rd.,Ferguson,63135,-90.3043,38.7435
Missouri,First Bank Farmers Market,208 E 1st Street,Hermann,65041,-91.435,38.7068
Missouri,Friday Night Farmers Market,107 Park Central Square,Springfield,65806,-93.2911,37.209
Missouri,Grand Court Four Seasons Farmers Market,107th and Wornal Road,Kansas City,64114,-94.5966,38.9345
Missouri,Greater Polk County Farmers Market,950 S. Killingsworth,Bolivar,65613,-93.4347,37.6056
Missouri,Greater Springfield Farmers' Market,Battlefield Mall parking lot,Springfield,,-93.2617,37.1626
Missouri,Hannibal Farmers' Market,Central Park at Fifth and Broadway,Hannibal,63401,-91.3591,39.7083
Missouri,Hartmans Heritage Community Market,20000 Jackson Drive,Independence,,-94.3416,39.0434
Missouri,Hartville Farmers' Market,"Courthouse square, intersection Hwy 5 and Hwy 38",Norwood,65717,0,0
Missouri,Hermann Farmers' Market,"First St, in the First Bank parking lot in Hermann MO",Hermann,65041,-91.4351,38.7069
Missouri,Historic Downtown Liberty Farmers' Market,,Liberty,64068,-94.4188,39.246
Missouri,Ilus Davis Park Farmers' Market,"Ilus Davis Park, 11th and Oak",Kansas City,,-94.5827,39.1037
Missouri,Jackson Farmers Market,Barton Street,Jackson,63755,-89.6671,37.3828
Missouri,Jackson Farmers Market,First Presbyterian Church,Jackson,63755,-89.666,37.3836
Missouri,Jamesport Produce Auction,"Hwy 190, two blocks south of four way stop in downtown Jamesport MO",Jackson,64648,-93.8017,39.974
Missouri,Joplin Farmers Market,212 W 8th Street,Joplin,64801,-94.515,37.0831
Missouri,Kennett Community Farmers Market,Court House Square,Kennett,63857,-90.0562,36.2368
Missouri,Kirkwood Farmers' Market,150 E. Argonne,Kirkwood,63122,-90.4024,38.5793
Missouri,Lafayette County Famers Market (Concordia),"Central Park, 600 Main Street",Concordia,,-93.5726,38.9858
Missouri,Lathrop Farmers' Market,City Park of Lathrop MO,Turney,64493,-94.3211,39.6347
Missouri,Lawson Farmers' Market,"Downtown square, across form Lawson Super grocery store in Lawson MO",Lawson,64062,-94.2043,39.4376
Missouri,Lebanon Farmers Market,"200 S. Jefferson, City Parking Lot, Jefferson Avenue at the railroad tracks",Lebanon,65536,-92.6629,37.68
Missouri,Lesher Family Farm Market,,none,,0,0
Missouri,Liberty Wednesday Farmers Market,Corner of Highways 291 & 152,Liberty,64068,-94.4415,39.2437
Missouri,MABCC Farmers Market,"Ripley Park, Main Street USA",Marceline,,0,0
Missouri,Madison County Farmers' Market,North Main Street,Fredericktown,63645,-90.2943,37.5636
Missouri,Maplewood Farmers Market,7260 Southwest Avenue,Maplewood,63143,-90.3137,38.613
Missouri,Market in the Loop,"8420 Delmar, Delmar and Berick intersection in University City MO",University City,63130,-90.3328,38.6589
Missouri,Market on the Square,Downtown square in Marshall MO,Marshall,,-93.5964,39.0887
Missouri,Mercer County Farmers' Market,Corner of Hwy 136 & 65 in Princeton MO,Mercer,64661,-93.5767,40.3984
Missouri,Moberly Farmers' Market,Strugeon St at Historic Depot Railroad Rd in Morberly,none,,-92.4363,39.4206
Missouri,Monett Farmers Market,"Downtown Monett, Front and 4th St.",Monett,,-93.9231,36.9198
Missouri,Monroe County Farmers' Market,Monroe County Courthouse in downtown Paris MO,Paris,65275,-92.0013,39.4809
Missouri,Mtn. Grove Farmers Market,,Mtn. Grove,65711,-92.2636,37.1298
Missouri,Neosho Farmers' Market,NE corner Spring and Jefferson Streets,Neosho,64850,-94.3694,36.8698
Missouri,New Haven Farmers Market,1108 Olive Street,New Haven,63068,-91.2147,38.6152
Missouri,Nixa Farmers Market Inc,113 W Mount Vernon St,Nixa,65714,-93.2948,37.0434
Missouri,Nodaway County Farmers' Market,"Marymart Shopping Center, Main St in Maryville MO",Maryville,64468,-94.8739,40.3317
Missouri,North City Farmers' Market,2700 North 14th Street,St. Louis,63106,-90.1976,38.6512
Missouri,North Kansas City Friday Farmers Market,Armour Rd and Howell St in North Kansas City MO,North Kansas City,64116,-94.5723,39.1423
Missouri,O'Fallon Farmers and Artists Market,900 TR Hughs,O'Fallon,63366,-90.6823,38.8165
Missouri,Open Farmers' Market of Aurora,"East side of Oak Park, Oak & Church St",Aurora,65605,-93.7106,36.9631
Missouri,Overland Farmers' Market,2500 block of Woodson Rd; Overland Market Center,Overland,63114,-90.3605,38.6989
Missouri,PLATTE CITY FARMERS MARKET,2601 RUNNING HORSE ROAD,PLATTE CITY,,-94.7692,39.3476
Missouri,Pleasant Hill Farmers Market,,none,64080,0,0
Missouri,"Pulaski County Farmers' Market, LLC",Waynesville City Park,Waynesville,65583,-92.202,37.8332
Missouri,"Pulaski County Farmers' Market, LLC",Down Town Wayensville,Waynesville,65583,-92.2007,37.8287
Missouri,Putnam County Farmers' Market,"City park, north of 4-way stop on Hwy 5 in Unionville MO",Unionville,63565,-92.9776,40.4745
Missouri,Raytown City Center Market,"6224 Blue Ridge Blvd, west side of Old First Baptist Church in Raytown MO",Raytown,64133,-94.4617,39.0103
Missouri,Republic Farmers' Market,Main St in Republic MO,Ozark,65721,0,0
Missouri,Ripley County Farmers' Market,Franklin St in Doniphan MO,Doniphan,,-90.8294,36.6929
Missouri,River Hills Market - Silex,"Silex Community Park, off of Hwy E",Clarksville,63336,0,0
Missouri,River Hills Market - Troy,170 Market Place Drive,Troy,63379,-90.9805,38.9738
Missouri,Rockaway Beach Farmers' Market,2536 Hwy 176 in Rockaway Beach MO,none,65740,-93.1573,36.7004
Missouri,Rolla Farmers' Market,"Tues: Downtown across from Meeks Lumber, 8th St in Rolla MO",Rolla,65401,-91.7698,37.9499
Missouri,Rt. 66 Farmers Market St. Clair,,none,,0,0
Missouri,Rt. 66 Farmers Market St. Clair,855 N. Commercial,St. ÊClair,63077,-90.9785,38.3537
Missouri,Rutledge Farmers' Market,Town park west of post office in downtown Rutledge,Rutledge,63563,-92.0878,40.3134
Missouri,Salem Farmers Market,200 S Main,Salem,65560,-91.5381,37.648
Missouri,Schuyler County Farmers' Market,BP off of Hwy 63 in Lancaster MO,Lancaseter,63548,-92.5,40.4858
Missouri,Scotland County Farmers Market,Courthouse Square,Memphis,63555,0,0
Missouri,Sedalia Area Farmers' Market,2002 S. Limit Avenue,Sedalia,65301,-93.2516,38.6938
Missouri,Sedalia Area Farmers' Market,109 W. Main Street,Sedalia,65301,-93.2284,38.7084
Missouri,Small Farms Network Butler County Market,3257 South Westwood Blvd,Poplar Bluff,63901,-90.5109,36.6701
Missouri,South Kansas City's Farmers' Market,Blue Ridge Blvd & 87th St in Kansas City MO,Kansas City,64128,-94.4998,38.9666
Missouri,Southside Farmers' Market,1404 S. Missouri Street,Macon,63552,-92.4668,39.7201
Missouri,Ste Genevieve County Farmers Market,Corner of Third & Jefferson Sts,Ste. Genevieve,,-90.0453,37.9853
Missouri,Tenth Street Community Farmers' Market,"Moore Pavilion corner of 10th & Poplar, downtown Lamar MO",Lamar,64759,-94.2746,37.4956
Missouri,The City Market,20 East 5th Street,Kansas City,64106,-94.5864,39.0936
Missouri,The Clayton Farmer's Market,8282 Forsyth Blvd.,St. Louis,63105,-90.3452,38.6523
Missouri,The Clinton Farmers Market,100 W. Franklin,Clinton,64735,-93.7765,38.3705
Missouri,The Farmers' Market of Wildwood,"221 Plaza Dr, off Manchester near Hwy 109 of Wildwood MO",Kirkwood,63122,-90.4125,38.6103
Missouri,The Gardens at Unity Village,150B NW Colbern Rd,Lee's Summit,64086,-94.3783,38.9468
Missouri,Thursrsday Nite Farmers' Market (Belton),"Loop Road between Walnut & Chestnut, downtown Belton MO",Belton,64012,-94.5336,38.8128
Missouri,Tower Grove Farmers' Market,4256 Magnolia Ave,St Louis,63110,-90.2592,38.6066
Missouri,Trenton Farmers' Market,Grundy County Fairgrounds in Trenton MO,Trenton,64683,-93.5133,40.0696
Missouri,Troost Community Market,3100 Troost Ave.,Kansas City,64109,-94.5719,39.0703
Missouri,Troostwood Youth Garden Market,5142 Paseo in Kansas City MO,Kansas City,64110,-94.5679,39.0328
Missouri,Warren County Farmers Market,at County Fairgrounds,Warrenton,63383,-91.1066,38.8498
Missouri,Warren County Farmers Market,Diekroeger Park,Wright City,63390,-91.0299,38.8286
Missouri,Warsaw Farmer's Market,1551 Commercial Street,"Warsaw, MO",65355,-93.3712,38.2489
Missouri,Washington County Farmers' Market,"Wed: 520 Purcell Rd, County Health Dept.; Sat: Courthouse",Potosi,63664,-90.7938,37.9358
Missouri,Washington Farmers' Market,317 W. Main Street,Washington,63090,-91.0136,38.5608
Missouri,Webb City Farmers Market,555 South Main,Webb City,,-94.4621,37.1401
Missouri,Webster Groves Farmers Market,30 South Old Orchard Ave.,Webster Groves,63119,-90.3388,38.5904
Missouri,Wentzville Farmers Market,"5 W Pearce Blvd, Downtown",Wentzville,,-90.8536,38.8122
Missouri,West Plains Area Farmers' Market,711 Washington Ave,West Plains,65775,-91.8529,36.7334
Missouri,Westport Plaza Farmers' Market,Westport Rd and Wyoming St,Kansas City,64108,-94.6047,39.0504
Missouri,Wildwood Farmers' Market,183 Plaza Drive,Wildwood,63040,-90.6233,38.5815
Missouri,Willard Community Farmers Market,517 East New Melville,none,65781,0,0
Missouri,Willow Springs Farmers' Market,Booster field off of Main St in Willow Springs MO,Willow Springs,65793,0,0
Missouri,Wilson's Creek Farmers Market,5010 S. FF Hwy,Battlefield,65619,-93.3683,37.1228
Missouri,Zona Roasa Farmers' Market,Corner of Barry Rd and I-29,Kansas City,64153,-94.7071,39.288
Montana,Belgrade Lions Farmers Market,Clarkin Park,Belgrade,59714,-111.185,45.7732
Montana,Big Sky Farmers Market,Lone Peak Drive and Ousel Falls Rd.,Big Sky,59716,-111.31,45.2598
Montana,Big Timber Farmers Market,Corner of Anderson St. & 2nd Ave,Big Timber,59011,-109.956,45.8351
Montana,Bigfork Farmers' Market Cooperative,600 Commerce Street,Bigfork,59911,-114.078,48.0643
Montana,Black EagleFarmers' Market,2101 Montana Ave.,Black Eagle,59414,-111.274,47.5265
Montana,Bogert Farmers' Market,"Bogert Park, S. Church Ave.",Bozeman,59715,-111.031,45.6752
Montana,Boulder Farmers Market,Boulder City Park,Boulder,59632,-112.116,46.2316
Montana,Bozeman Winter Farmers' Market,"Emerson Cultural Center, 111 S. Grand Avenue",Bozeman,59715,-111.04,45.6778
Montana,Butte Farmers Market,Uptown Butte,Butte,59701,-112.536,46.0127
Montana,Carousel Sunday Market and Festival,101 Carousel Drive,Missoula,59802,-113.998,46.8694
Montana,Clark Fork Market,Riverside Parking Lot,Missoula,59801,-113.995,46.8685
Montana,Clark Fork River Market,Riverside Parking Lot,Missoula,59802,-113.995,46.8694
Montana,Columbia Falls Farmers Market,540 Nucleus Ave,Columbia Falls,59912,-114.181,48.3738
Montana,Columbus Farners' Market,Pike Ave.,Columbus,59019,-109.264,45.6398
Montana,Darby Farmers Market,106 S Main Street,Darby,59829,-114.178,46.0204
Montana,Dillon Farmers Market,Wells Fargo Bank parking lot,Dillon,59725,-112.637,45.2178
Montana,Florence Farmers Market,5189 Hwy 93 S.,Florence,59833,-114.09,46.6154
Montana,Gallatin Valley Farmers' Market,901 North Black Ave.,"Bozeman, Montana",59715,-111.036,45.6886
Montana,Glasgow Farmers Market,Red Rock Plaza-109 2nd St..,Glasgow,59248,-106.63,48.1952
Montana,Glendive Farmers Market,J C ÊWest Park,Glendive,59330,-104.931,46.9639
Montana,Glendive Saturday Farmer's Market,313 W Valentine St,Glendive,59330,-104.711,47.1019
Montana,Great Falls Original Farmer's Market,,Great Falls,59401,-111.307,47.505
Montana,Hamilton Farmers Market Cooperative,"Bedford, 2nd & 3rd Streets",Hamilton,59840,-114.159,46.2446
Montana,Hamilton Farmers Market Cooperative,,none,,0,0
Montana,Hardin Farmers Market,835 North Center Avenue,Hardin,59034,-107.606,45.7372
Montana,Havre's Saturday Market,Town Square Êlocated on 1st Street between 3rd & 4th Avenues,Havre,59501,-109.678,48.5529
Montana,Helena Farmers Market,Fuller Ave. & Neill Ave.,Helena,59601,-112.039,46.5923
Montana,Jocko Valley Farmers' Market,,Arlee,59821,-114.09,47.1692
Montana,Laurel Downtown Farmers' Market,110 1st Ave. N,Laurel,59044,-108.772,45.6696
Montana,Lewistown Farmers Market,Symmes Parke,Lewistown,59457,-109.414,47.0726
Montana,Libby Farmers Market,"Chamber of Commerce Parking Lot, 905 W. 9th St",Libby,,-115.558,48.3894
Montana,Liberty County Farmers Market,Lion's Park Rest Stop,Chester,59522,-110.959,48.5142
Montana,Littlebird's Marketplace,Lawn at corner of School Lane and Pine Drive,Seeley Lake,59868,-113.475,47.1668
Montana,Livingston Farmers Market,Miles Park-215 River Drive next to Civic Center,Livingston,59047,-110.549,45.6553
Montana,Madison Farm to Fork Farmers Market,"Lone Elk Mall, Main Street downtown Ennis",Ennis,,0,0
Montana,Manhattan Farmers Market,Downtown Manhattan in Railroad Park on West Main,Manhattan,59741,-111.333,45.8568
Montana,Miles City Farmers Market,5th and Main,Miles City,59301,-105.852,46.4052
Montana,Miles City Farmers Market,10th Street and Main Street,Miles City,59301,-105.846,46.4078
Montana,Miles City Farmers Market,Main Street,Rosebud,59347,-106.443,46.2751
Montana,Missoula Farmers Market,Circle Square,Missoula,,0,0
Montana,Nashua Lion Farmers Market,Lions Park by Civic Center Nashua,Nashua,,0,0
Montana,Original Gallatin Valley Farmers Market,The Gallatin County Fairgrounds,Bozeman,59715,0,0
Montana,Polson Farmers Market,1102 4th Ave. East,Polson,59855,-114.148,47.6923
Montana,Red Lodge Farmers Market,12th Street / Broadway at Pride Park,Red Lodge,59068,-109.247,45.1859
Montana,Richland Federal Credit Union Farmers Market,Richland Federal Credit Union Parking Lot,Sidney,59270,-104.157,47.7156
Montana,SATURDAY Market - Havre Montana,Town Square - 1st Street between 3rd and 4th Avenues,Havre,59501,-109.678,48.55
Montana,Shelby Food and Craft Market,City Hall park,Shelby,59474,-111.856,48.5041
Montana,Shields Valley Farmers Market,"City Park, 1 block E of Hwy 89, off 3rd St.",Clyde Park,59018,-110.604,45.8845
Montana,Sidney Farmers Market,201 W Holly St,Sidney,59270,-104.157,47.718
Montana,Sunday Farmers Market,"500 Block, Main Street",Deer Lodge,,-112.736,46.3975
Montana,Thompson Falls Market,"West Lot of the Falls Motel, Lincoln Street & Maiden Lane",Thompson Falls,59873,-115.354,47.5954
Montana,Twin Bridges Farmers' Market,208 North Main Street,Twin Bridges,59754,-112.331,45.5443
Montana,Twin Bridges Winter Bazaar,102 4th Avenue,Twin Bridges,59754,-112.331,45.5442
Montana,Whitefish Downtown Farmers Market,Central and Railway,Whitefish,59937,-114.34,48.4116
Montana,"Whitehall Farmers Market, Produce & Crafts",Legion Street,Whitehall,59759,-112.097,45.868
Montana,Wolf Point Farmers Market,6th Avenue ÊHighway 2,Wolf Point,59201,-105.647,48.0921
Montana,Yellowstone Valley Farmers Market,Heart of N. 29th & 2nd Ave. N.,Billings,59104,-108.508,45.7825
Nebraska,Alliance Farmers Market,3rd & Box Butte Ave.,Alliance,69301,-102.871,42.0971
Nebraska,Alma Farmers Market,"City Auditorium on Main Street, Downtown",Alma,68920,0,0
Nebraska,Aurora Community Farmers Market,208 16th St.,Aurora,68818,-97.9965,40.8587
Nebraska,Bancroft Street Farmers Market,2702 S 10th St.,Omaha,68114,-95.93,41.2339
Nebraska,Benson Farmers Market,2729 North 61 Street,Omaha,68104,-96.0068,41.2842
Nebraska,Benson Farmers Market,Military Avenue at Maple Street,Omaha,68104,-95.9971,41.2852
Nebraska,Blair Farmers Market,103 South 12th Street,Blair,68008,-96.1296,41.5437
Nebraska,Broken Bow Farmers Market,"Broken Bow City Square, Highway 2",Broken Bow,68822,0,0
Nebraska,Centennial Mall Garden Market,301 Centennial Mall South,Lincoln,68508,-96.7005,40.8108
Nebraska,Chadron Farmers Market,"Courthouse lawn, 400 Main St.",Chadron,69337,-103.001,42.8278
Nebraska,Cheyenne County Farmers Market,10th & Jackson Street,Sidney,69162,-102.977,41.1305
Nebraska,Columbus Farmers Market,Courthouse Square,Columbus,68601,0,0
Nebraska,Community Garden,,Minden,68959,-98.953,40.4998
Nebraska,Cortland Farmers Market,"4th & Main Street, 1 block west of Highway77",Cortland,68331,-96.7075,40.5016
Nebraska,Cozad Farmers Market,8th & F St.,Cozad,69130,-99.9859,40.8595
Nebraska,Creighton Farmers Market,In front of Senior Center,Brunswick,68720,-98.0099,42.4067
Nebraska,Crete Farmers Market,"Pamida parking lot, 930 Main Ave.",Crete,68333,-96.6777,40.5716
